transaction_id,product_id,product_name,department,date,day_of_week,is_weekend,month,peak_hour,festival_flag,discount_pct,current_price,inventory_level,inventory_ratio,units_sold,revenue,profit,store_id,aisle,base_price,cost_price,gross_margin_pct,shelf_life_days,is_perishable,created_date,avg_price_elasticity,profit_margin,inventory_risk,high_demand
31673,10531,Easy Quinoa Mushroom & Vegetable Medley,dry goods pasta,2024-06-21,4,0,6,18,0,0.0,3.74,54,0.54,54,201.96,71.28,1,grains rice dried goods,3.74,2.42,35.3,365,0,2024-01-01,-5.0,1.3200000000000003,0,0
31674,10531,Easy Quinoa Mushroom & Vegetable Medley,dry goods pasta,2024-06-22,5,1,6,10,0,0.0,3.74,26,0.26,26,97.24,34.32,1,grains rice dried goods,3.74,2.42,35.3,365,0,2024-01-01,-5.0,1.3200000000000003,0,0
31675,10531,Easy Quinoa Mushroom & Vegetable Medley,dry goods pasta,2024-06-23,6,1,6,9,0,0.0,3.74,57,0.57,57,213.18,75.24,1,grains rice dried goods,3.74,2.42,35.3,365,0,2024-01-01,-5.0,1.3200000000000003,0,0
31676,10531,Easy Quinoa Mushroom & Vegetable Medley,dry goods pasta,2024-06-24,0,0,6,10,0,0.0,3.74,85,0.85,82,306.68,108.24,1,grains rice dried goods,3.74,2.42,35.3,365,0,2024-01-01,-5.0,1.3200000000000003,0,0
31677,10531,Easy Quinoa Mushroom & Vegetable Medley,dry goods pasta,2024-06-25,1,0,6,19,0,0.0,3.74,53,0.53,53,198.22,69.96,1,grains rice dried goods,3.74,2.42,35.3,365,0,2024-01-01,-5.0,1.3200000000000003,0,0
31678,10531,Easy Quinoa Mushroom & Vegetable Medley,dry goods pasta,2024-06-26,2,0,6,18,0,0.0,3.74,51,0.51,51,190.74,67.32,1,grains rice dried goods,3.74,2.42,35.3,365,0,2024-01-01,-5.0,1.3200000000000003,0,0
31679,10531,Easy Quinoa Mushroom & Vegetable Medley,dry goods pasta,2024-06-27,3,0,6,19,0,0.0,3.74,64,0.64,64,239.36,84.48,1,grains rice dried goods,3.74,2.42,35.3,365,0,2024-01-01,-5.0,1.3200000000000003,0,0
31680,10531,Easy Quinoa Mushroom & Vegetable Medley,dry goods pasta,2024-06-28,4,0,6,9,0,0.0,3.74,28,0.28,28,104.72,36.96,1,grains rice dried goods,3.74,2.42,35.3,365,0,2024-01-01,-5.0,1.3200000000000003,0,0
31681,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-01,0,0,1,20,0,0.0,8.91,86,0.86,78,694.98,366.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31682,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-02,1,0,1,18,0,0.0,8.91,48,0.48,48,427.68,225.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31683,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-03,2,0,1,17,0,0.0,8.91,39,0.39,39,347.49,183.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31684,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-04,3,0,1,18,0,0.0,8.91,52,0.52,52,463.32,244.4,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31685,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-05,4,0,1,19,0,0.0,8.91,73,0.73,73,650.43,343.1,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31686,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-06,5,1,1,20,0,5.0,8.46,15,0.15,15,126.9,63.75,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,1,0
31687,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-07,6,1,1,17,0,0.0,8.91,35,0.35,35,311.85,164.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31688,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-08,0,0,1,9,0,5.0,8.46,73,0.73,61,516.06,259.25,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,0,0
31689,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-09,1,0,1,19,0,0.0,8.91,61,0.61,61,543.51,286.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31690,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-10,2,0,1,20,0,0.0,8.91,27,0.27,27,240.57,126.9,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31691,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-11,3,0,1,9,0,0.0,8.91,59,0.59,59,525.69,277.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31692,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-12,4,0,1,10,0,0.0,8.91,61,0.61,60,534.6,282.0,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31693,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-13,5,1,1,9,0,5.0,8.46,59,0.59,59,499.14,250.75,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,0,0
31694,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-14,6,1,1,18,0,0.0,8.91,77,0.77,77,686.07,361.9,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31695,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-15,0,0,1,19,0,20.0,7.13,31,0.31,31,221.03,90.52,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,2.92,0,0
31696,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-16,1,0,1,19,0,0.0,8.91,54,0.54,54,481.14,253.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31697,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-17,2,0,1,17,0,0.0,8.91,43,0.43,43,383.13,202.1,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31698,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-18,3,0,1,17,0,0.0,8.91,37,0.37,37,329.67,173.9,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31699,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-19,4,0,1,20,0,0.0,8.91,27,0.27,27,240.57,126.9,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31700,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-20,5,1,1,17,0,0.0,8.91,15,0.15,15,133.65,70.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,1,0
31701,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-21,6,1,1,18,0,0.0,8.91,75,0.75,75,668.25,352.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31702,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-22,0,0,1,17,0,0.0,8.91,68,0.68,68,605.88,319.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31703,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-23,1,0,1,19,0,0.0,8.91,56,0.56,56,498.96,263.2,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31704,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-24,2,0,1,19,0,0.0,8.91,60,0.6,60,534.6,282.0,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31705,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-25,3,0,1,17,0,0.0,8.91,54,0.54,54,481.14,253.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31706,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-26,4,0,1,19,0,0.0,8.91,41,0.41,41,365.31,192.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31707,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-27,5,1,1,9,0,0.0,8.91,59,0.59,59,525.69,277.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31708,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-28,6,1,1,19,0,0.0,8.91,46,0.46,46,409.86,216.2,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31709,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-29,0,0,1,18,0,5.0,8.46,45,0.45,45,380.7,191.25,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,0,0
31710,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-30,1,0,1,17,0,0.0,8.91,48,0.48,48,427.68,225.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31711,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-01-31,2,0,1,17,0,0.0,8.91,45,0.45,45,400.95,211.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31712,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-01,3,0,2,18,0,0.0,8.91,64,0.64,64,570.24,300.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31713,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-02,4,0,2,19,0,0.0,8.91,57,0.57,55,490.05,258.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31714,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-03,5,1,2,18,0,0.0,8.91,69,0.69,69,614.79,324.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31715,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-04,6,1,2,17,0,0.0,8.91,34,0.34,34,302.94,159.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31716,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-05,0,0,2,17,0,5.0,8.46,51,0.51,51,431.46,216.75,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,0,0
31717,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-06,1,0,2,17,0,0.0,8.91,73,0.73,73,650.43,343.1,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31718,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-07,2,0,2,17,0,0.0,8.91,34,0.34,34,302.94,159.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31719,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-08,3,0,2,18,0,0.0,8.91,40,0.4,40,356.4,188.0,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31720,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-09,4,0,2,18,0,0.0,8.91,47,0.47,47,418.77,220.9,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31721,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-10,5,1,2,17,0,0.0,8.91,58,0.58,58,516.78,272.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31722,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-11,6,1,2,18,0,0.0,8.91,41,0.41,41,365.31,192.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31723,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-12,0,0,2,19,0,0.0,8.91,48,0.48,48,427.68,225.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31724,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-13,1,0,2,17,0,0.0,8.91,29,0.29,29,258.39,136.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31725,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-14,2,0,2,17,0,0.0,8.91,56,0.56,56,498.96,263.2,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31726,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-15,3,0,2,18,0,0.0,8.91,48,0.48,48,427.68,225.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31727,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-16,4,0,2,19,0,0.0,8.91,38,0.38,38,338.58,178.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31728,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-17,5,1,2,19,0,5.0,8.46,71,0.71,71,600.66,301.75,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,0,0
31729,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-18,6,1,2,18,0,0.0,8.91,24,0.24,24,213.84,112.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31730,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-19,0,0,2,20,0,5.0,8.46,91,0.91,67,566.82,284.75,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,0,0
31731,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-20,1,0,2,20,0,0.0,8.91,65,0.65,65,579.15,305.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31732,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-21,2,0,2,17,0,0.0,8.91,21,0.21,21,187.11,98.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31733,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-22,3,0,2,19,0,0.0,8.91,35,0.35,35,311.85,164.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31734,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-23,4,0,2,18,0,0.0,8.91,35,0.35,35,311.85,164.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31735,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-24,5,1,2,10,0,0.0,8.91,68,0.68,68,605.88,319.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31736,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-25,6,1,2,17,0,0.0,8.91,57,0.57,57,507.87,267.9,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31737,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-26,0,0,2,17,0,5.0,8.46,50,0.5,50,423.0,212.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,0,0
31738,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-27,1,0,2,19,0,0.0,8.91,52,0.52,52,463.32,244.4,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31739,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-28,2,0,2,9,0,0.0,8.91,39,0.39,39,347.49,183.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31740,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-02-29,3,0,2,18,0,0.0,8.91,79,0.79,55,490.05,258.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31741,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-01,4,0,3,20,0,0.0,8.91,82,0.82,67,596.97,314.9,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31742,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-02,5,1,3,20,0,0.0,8.91,39,0.39,39,347.49,183.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31743,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-03,6,1,3,8,0,0.0,8.91,44,0.44,44,392.04,206.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31744,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-04,0,0,3,18,0,5.0,8.46,15,0.15,15,126.9,63.75,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,1,0
31745,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-05,1,0,3,17,0,0.0,8.91,16,0.16,16,142.56,75.2,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,1,0
31746,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-06,2,0,3,17,0,0.0,8.91,66,0.66,66,588.06,310.2,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31747,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-07,3,0,3,10,0,0.0,8.91,88,0.88,54,481.14,253.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31748,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-08,4,0,3,18,0,0.0,8.91,81,0.81,61,543.51,286.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31749,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-09,5,1,3,19,0,10.0,8.02,51,0.51,51,409.02,194.31,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,3.8099999999999996,0,0
31750,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-10,6,1,3,20,0,0.0,8.91,61,0.61,61,543.51,286.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31751,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-11,0,0,3,17,0,0.0,8.91,55,0.55,55,490.05,258.5,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31752,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-12,1,0,3,19,0,0.0,8.91,71,0.71,60,534.6,282.0,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31753,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-13,2,0,3,18,0,0.0,8.91,63,0.63,63,561.33,296.1,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31754,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-14,3,0,3,19,0,0.0,8.91,50,0.5,50,445.5,235.0,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31755,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-15,4,0,3,8,0,0.0,8.91,24,0.24,24,213.84,112.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31756,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-16,5,1,3,18,0,10.0,8.02,65,0.65,65,521.3,247.65,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,3.8099999999999996,0,0
31757,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-17,6,1,3,9,0,0.0,8.91,16,0.16,16,142.56,75.2,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,1,0
31758,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-18,0,0,3,8,0,0.0,8.91,39,0.39,39,347.49,183.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31759,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-19,1,0,3,19,0,0.0,8.91,62,0.62,62,552.42,291.4,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31760,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-20,2,0,3,17,0,0.0,8.91,68,0.68,68,605.88,319.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31761,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-21,3,0,3,18,0,0.0,8.91,48,0.48,48,427.68,225.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31762,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-22,4,0,3,19,0,0.0,8.91,60,0.6,56,498.96,263.2,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31763,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-23,5,1,3,9,0,0.0,8.91,62,0.62,62,552.42,291.4,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31764,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-24,6,1,3,18,0,0.0,8.91,71,0.71,71,632.61,333.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31765,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-25,0,0,3,9,0,0.0,8.91,98,0.98,68,605.88,319.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31766,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-26,1,0,3,19,0,0.0,8.91,44,0.44,44,392.04,206.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31767,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-27,2,0,3,17,0,0.0,8.91,61,0.61,61,543.51,286.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31768,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-28,3,0,3,19,0,0.0,8.91,13,0.13,13,115.83,61.1,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,1,0
31769,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-29,4,0,3,18,0,0.0,8.91,69,0.69,69,614.79,324.3,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31770,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-30,5,1,3,20,0,10.0,8.02,66,0.66,66,529.32,251.46,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,3.8099999999999996,0,0
31771,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-03-31,6,1,3,17,0,0.0,8.91,84,0.84,84,748.44,394.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31772,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-01,0,0,4,19,0,20.0,7.13,39,0.39,39,278.07,113.88,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,2.92,0,0
31773,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-02,1,0,4,9,0,0.0,8.91,30,0.3,30,267.3,141.0,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31774,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-03,2,0,4,19,0,0.0,8.91,61,0.61,58,516.78,272.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31775,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-04,3,0,4,18,0,0.0,8.91,20,0.2,20,178.2,94.0,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31776,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-05,4,0,4,18,0,0.0,8.91,58,0.58,58,516.78,272.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31777,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-06,5,1,4,19,0,5.0,8.46,45,0.45,45,380.7,191.25,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.250000000000001,0,0
31778,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-07,6,1,4,19,0,0.0,8.91,58,0.58,58,516.78,272.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31779,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-08,0,0,4,17,0,0.0,8.91,86,0.86,67,596.97,314.9,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31780,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-09,1,0,4,18,0,0.0,8.91,100,1.0,58,516.78,272.6,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31781,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-10,2,0,4,9,0,0.0,8.91,34,0.34,34,302.94,159.8,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31782,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-11,3,0,4,17,0,0.0,8.91,33,0.33,33,294.03,155.1,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31783,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-12,4,0,4,8,0,0.0,8.91,51,0.51,51,454.41,239.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31784,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-13,5,1,4,8,0,0.0,8.91,71,0.71,71,632.61,333.7,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
31785,49193,SmartBlend Chicken & Rice Formula Adult Dry Dog Food,pets,2024-04-14,6,1,4,17,0,0.0,8.91,43,0.43,43,383.13,202.1,1,dog food care,8.91,4.21,52.7,180,0,2024-01-01,0.0,4.7,0,0
